Links to profile,Name Account/Influencer,Professional Activity,Nationality,Brand,Account description,Number of posts,Number of followers,Number of followings,Verified Status,Publication number,Post description,Post number of comments,Post number of likes,Posting date,Media Type
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,210,"Madeira, my homeland - the 6th Best Island in the whole world and 2nd in Europe. Why? Visit and discover by yourself. @visitmadeira
#visitmadeira #madeiraIslands",5213,851 591,2015-09-01T11:32:03.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,211,Good night world👍,17584,1 057 828,2015-09-01T21:08:22.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,212,B dia. Trainig⚽️☀️,9163,1 014 144,2015-09-02T08:29:50.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,213,Sunset time👍👍,11040,978 478,2015-09-02T17:12:07.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,214,Just wake up. Good morning👍,20149,991 316,2015-09-03T07:42:38.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,215,Espírito português 👍⚽️⚽️⚽️,5912,936 086,2015-09-03T11:21:28.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,216,No one at the National Team is indifferent to the Europe’s refuggee crisis and to the shocking images spread by the media. All our thoughts are with those people.,4563,862 012,2015-09-03T17:08:47.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,217,Love u both❤️❤️,8700,1 155 886,2015-09-03T21:23:21.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,218,Sunshineeeeeeeeee☀️☀️☀️☀️,8575,1 135 677,2015-09-04T11:03:55.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,219,My great friend 👍👍⚽️,4827,905 061,2015-09-04T13:03:06.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,220,Thanks for tonight. G Night ✌,16896,1 011 661,2015-09-04T23:12:04.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,221,⚽️,4313,919 908,2015-09-05T12:56:25.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,222,⚽️,8406,1 101 771,2015-09-05T13:02:14.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,223,Landed in Tirana. Albania,19725,921 867,2015-09-05T18:25:44.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,224,Ahhaaha 👍👍,29969,1 313 425,2015-09-06T10:39:37.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,225,Thanks daddy always in my heart❤️❤️❤️,15979,1 026 150,2015-09-06T19:52:40.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,226,Good morning world. ☀️,11407,1 058 874,2015-09-07T08:57:38.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,227,Flying back home after great win👍🏻👍🏻👍🏻👍👍⚽️⚽️⚽️,6232,967 613,2015-09-08T00:24:08.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,228,It's nearly time...,3844,532 327,2015-09-08T11:53:45.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,229,Guess who's is behind me??????,15982,904 605,2015-09-08T17:37:18.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,230,My Man is in the building👍👍👍,7189,902 041,2015-09-08T20:35:57.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,231,Great game. Well done!!!!⚽️⚽️⚽️👌👌👌🔝,4864,919 919,2015-09-23T21:57:53.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,232,SENIOR and JUNIOR❤️❤️❤️❤️,14619,1 298 630,2015-09-23T22:38:02.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,233,Introducing my debut fragrance for men - Cristiano Ronaldo Legacy - go to www.cristianoronaldofragrances.com for more!,4073,537 049,2015-09-09T19:58:37.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,234,What do you think of Cristiano Ronaldo Legacy?,7733,886 581,2015-09-09T20:30:24.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,235,Here’s the clip of my my new ad for my debut fragrance #cristianoronaldolegacy,13904,694 627,2015-09-09T20:54:47.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,236,It seems the launch of my perfume went very well...! 👌😜🔥 #cristianoronaldolegacy,12871,962 084,2015-09-09T21:19:37.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,237,Dedication and hard work👍👍⚽️,5528,919 181,2015-09-10T10:51:08.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,238,Amazing dinner with beautiful friends!! 👌🔝✌️,5252,874 329,2015-09-10T20:39:52.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,239,Another fly. #live life loud#,14776,892 647,2015-09-11T17:07:25.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,240,CR legacy😜good night,8274,1 037 580,2015-09-11T23:25:45.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,241,⚽️👍,6214,960 894,2015-09-12T10:13:44.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,242,Team👍👍👍⚽️,14328,1 029 644,2015-09-12T16:32:51.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,243,#live life loud #👍👍👍,2976,770 175,2015-09-12T23:53:14.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,244,Good night 👍👍👌😴😴,21206,1 011 007,2015-09-12T23:57:56.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,245,Recovery training 👌💪🏽👍,11218,1 072 800,2015-09-13T10:51:58.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,246,You liked??? Sacoor brothers👍👍👍,11082,1 094 092,2015-09-13T21:05:04.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,247,Done for today 👍👍👍👍⚽️⚽️⚽️✌️✌,5807,954 318,2015-09-14T10:32:59.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,248,Good morning ☀️👍⚽️,9275,928 409,2015-09-14T07:55:22.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,249,😎👍🏻,10233,1 089 774,2015-09-14T15:45:59.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,250,Family picture. Ready for the game👍👍⚽️⚽️⚽️⚽️,6857,953 366,2015-09-15T08:33:44.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,251,After a great night it's time to rest! G night!! ✌️,12949,1 133 398,2015-09-16T00:06:54.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,252,Great win tonight in the Champions League! It was amazing to feel your support. #halamadrid,11536,1 111 181,2015-09-15T22:14:08.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,253,Bom dia⚽️👍,11805,934 338,2015-09-16T07:59:26.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,254,Do you want some???,14574,754 529,2015-09-16T19:39:37.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,255,Watching tv with my little man! ✌️,9777,1 106 747,2015-09-16T20:25:04.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,256,"I’m driven. Are you?
@Herbalife24 #CR7Drive",3645,619 726,2015-09-17T11:08:01.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,257,Training 👍🏻,3922,834 727,2015-09-17T11:56:41.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,258,👍,9607,863 913,2015-09-17T14:51:05.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,259,Bom día ⚽️👍,13617,920 153,2015-09-18T07:39:43.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,260,⚽️⚽️⚽️⚽️,5155,874 187,2015-09-18T12:50:47.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,261,ROC sport by Monster. #live life loud. ✌️✌✌✌✌,9990,971 521,2015-09-18T15:56:14.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,262,"With your help, my Madeira can become the World’s Leading Island Destination 2015.
Vote for Madeira Island until November 8th – Please follow the link:
http://www.worldtravelawards.com/award-worlds-leading-island-destination-2015",3214,807 565,2015-10-18T14:11:54.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,263,👍👍👍👍👍👍👍,3649,691 638,2015-10-18T12:26:57.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,264,Selfie mood✌️👍⚽️,13119,988 561,2015-10-14T17:18:26.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,265,Dinner time with family🍜🍲🍵,7624,1 115 239,2015-10-14T19:38:17.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,266,Going to training⚽️⚽️👍☀️👌❤️,16307,1 302 473,2015-10-15T13:39:25.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,267,⚽️⚽️⚽️✌️👍❤️,4900,868 333,2015-10-15T16:54:33.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,268,Bom dia👌👍☀️❤️✌️,7783,906 973,2015-10-16T07:51:44.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,269,Ready for tomorrow⚽️👍👌,4486,921 204,2015-10-16T11:41:56.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,270,It was great to work with this angel @alessandraambrosio ! We had a lot of fun!! More coming soon…🔝👍👌😘⚽️😇,16902,1 223 150,2015-10-16T12:42:58.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,271,What an honour to be the all-time leading goalscorer for my club. Many more to come! Thanks @NikeFootball for the special boots to celebrate. 🙌⚽ Want a pair? The Nike Football App will be your only way to get them.,12179,1 153 253,2015-10-17T08:59:50.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,272,Thanks to my team mates and Real Madrid fans for this beautiful moment. ❤️❤️❤️,15974,1 368 844,2015-10-17T17:30:00.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,273,#CR7Shirts #CR7Underwear www.CR7underwear.com,19727,1 043 776,2015-09-24T14:03:28.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,274,Relaxing time! Guess who's peeking⁉️😂,24314,1 159 524,2015-09-24T18:23:49.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,275,B día.sunny day 👌⚽️,8533,963 724,2015-09-25T07:46:26.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,276,👍👍⚽️✌️,3738,834 693,2015-09-25T13:52:19.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,277,So excited 😊 Here's the poster for my official documentary in cinemas soon. What do you think? ⚽️🎥,11522,759 578,2015-09-25T14:36:27.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,278,My bros making fun of me while I am shaving!! Buena carita hein?! 🙈😂🔝,16520,1 152 979,2015-09-25T19:06:32.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,279,"Introducing my new sports drink CR7 Drive developed with @Herbalife24.
#CR7Drive fuels your workouts and enhance hydration. Ask yourself, “Do I have drive?” @Herbalife @CR7DriveOfficial",8485,857 560,2015-09-27T12:05:40.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,280,Dinner time🍔🍟,5998,1 001 288,2015-09-27T19:37:27.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,281,Focus ⚽️⚽️⚽️⚽️⚽️✌️✌✌👍💪🏽,5376,952 664,2015-09-28T11:40:15.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,282,At photoshooting session for @cr7_footwear fw15 collection coming soon ‼️👌,15140,1 231 375,2015-09-28T13:30:39.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,283,B dia ✈️✈️✈️✈️,13785,1 068 997,2015-09-29T06:50:19.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,284,Arrived safe. ✌️👌👍,7109,947 302,2015-09-29T12:59:19.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,285,Marta esta na area. Nice to see you 👍👍👍👍👍⚽️⚽️⚽️⚽️⚽️,9068,1 153 221,2015-09-29T19:20:45.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,286,Champions⚽️,6040,991 055,2015-09-29T19:14:28.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,287,Good morning👍,15748,1 125 660,2015-09-30T09:31:02.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,288,Parabéns pai. ❤️❤️❤️☁️☁️,8679,979 553,2015-09-30T15:11:45.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,289,"I’m proud to have scored 500 career goals, all of them in #mercurial. But I’m not done yet!

Check out some of the boots that contributed to the milestone in the Nike Football App:http://gonike.me/Football_App",15873,1 163 830,2015-09-30T20:41:42.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,290,Training ⚽️👍👌,8368,1 109 472,2015-10-01T14:09:49.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,291,Good morning👍⚽️☀️,10146,977 953,2015-10-02T07:19:01.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,292,Work,15385,1 243 830,2015-10-02T16:18:41.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,293,"Never imagined to achieve this record when I arrived in Real Madrid six years ago. It’s an honor to be the all-time leading goalscorer for Real Madrid and I have to thank my teammates, coaches, the president, everyone at Real Madrid and my family, friends and all the fans for always supporting me. I’m very happy to be living this special moment. #halamadrid",13616,1 211 507,2015-10-02T12:11:57.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,294,Good morning. 👍,15309,1 185 629,2015-10-03T08:22:00.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,295,Lunch time🍲🍲🍲🍲👍⚽️,5474,970 819,2015-10-03T12:33:06.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,296,Cute CR With 7 years old ahahahhaha. Good memories❤️,12652,1 210 576,2015-10-03T16:30:57.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,297,Recovery 💪🏽👍,9158,1 204 576,2015-10-18T19:32:56.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,298,Good morning 👍🏻⚽️,14653,1 071 980,2015-10-04T10:13:41.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,299,Travel ✈️Alone 😩ajajjajahjjaha,9959,1 030 576,2015-10-05T09:49:58.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,300,Travel✈️,8282,989 714,2015-10-05T09:51:42.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,301,Nice to back to the national team. ⚽️⚽️,6749,997 723,2015-10-05T18:21:40.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,302,Yesterday I had my first fashion show to launch the FW15 collection of @cr7_footwear. It was a lot of fun!,8725,1 035 871,2015-10-06T09:19:45.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,303,Do you know what I think about my perfume #cristianoronaldolegacy? To see the full behind the scenes go to www.cristianoronaldofragrances.com,9335,719 177,2015-10-06T16:33:29.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,304,Good morning☀️👌👍⚽️,11982,968 631,2015-10-07T09:36:31.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,305,"You can explore my island #MadeiraIslands by Walking, Diving, Canyoning and many other activities. Get ready for the adventure and @visitmadeira

#madeira #madeiraislands #madeiranaturefestival #exploremadeira",4489,748 026,2015-10-07T12:26:59.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,306,National team ⚽️⚽️,5861,977 632,2015-10-07T18:50:44.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,307,Team👍⚽️,4116,855 612,2015-10-08T11:50:10.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,308,Mission accomplished! Great team work leads to great victories. #euro2016 here we go. #forçaportugal,3640,872 735,2015-10-08T22:33:12.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,309,Flying with style.,6724,944 101,2015-10-08T23:14:06.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,310,"Do you want to be my VIP guest at El Clásico: Real Madrid v. Barcelona? Support youth sports programs in Haiti and you could win a trip to Madrid to meet me and watch the match. ⚽️
ENTER via @omazeworld or going to omaze.com/ronaldo",9340,857 151,2015-10-09T16:54:57.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,311,This is my lunch 👍👍👍,14594,979 584,2015-10-09T11:53:23.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,312,Great time with my friends! ☀️😎💪,4196,850 182,2015-10-09T15:20:46.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,313,Spending great time with my Moroccan friends‼️👌🔝,15187,856 363,2015-10-10T00:03:34.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,314,استمتع بوقتي في المغرب مع أصدقائي🇲🇦🔝,32333,1 038 181,2015-10-10T17:36:19.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,315,Good morning!!☀️👍,12847,1 139 166,2015-10-11T11:47:03.000Z,Photo
