Links to profile,Links to publication,Name Account/Influencer,Professional Activity,Account description,Number of posts,Number of followers,Number of followings,Verified Status,Post description,Post number of comments,Post number of likes,Posting date,Media Type
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B6qi4JGlVZf/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,holidays r so relaxing (i’m having a breakdown),10008,5 125 033,2019-12-29T17:31:43.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B6rF0eHlI9x/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,28123,3 258 119,2019-12-29T22:35:18.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B6wYbhNFMTq/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,@edbutera 🤍,13608,2 020 371,2019-12-31T23:54:07.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B6yEzmDlJtf/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,14462,2 106 488,2020-01-01T15:41:08.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7110MOlJRV/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,596,1 958 498,2020-01-27T23:18:30.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B718rYEFlv-/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,the guy @roshad,903,2 431 809,2020-01-28T00:18:27.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B719C19lGmP/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,675,1 241 752,2020-01-28T00:21:40.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B719EXpFZoH/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,642,1 188 636,2020-01-28T00:21:52.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B719GZAlfrH/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,end of spam,884,1 582 302,2020-01-28T00:22:09.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B71MugllNmQ/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,how i sobbed the first time i heard this in person,581,2 592 179,2020-01-27T17:21:15.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B71R1VJFVM4/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,582,2 898 783,2020-01-27T18:04:05.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B71RmsNFJRV/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,1032,2 399 893,2020-01-27T18:02:05.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B71RwF8lcwS/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,1755,10 982 821,2020-01-27T18:03:41.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B71WnwVFoAO/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,more strings 🤍 thank u @_natural__ and patrick for making this arrangement sound how the lyric feels and has always to me 🌫,511,1 907 842,2020-01-27T18:49:18.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B71XCYElBk7/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,i was so excited for u to hear theeeeese,981,4 195 486,2020-01-27T18:49:49.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B71qIkhlLP3/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,got sm love,740,3 340 041,2020-01-27T21:36:25.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B74_-MRlB0D/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,😯 !,2816,17 000 711,2020-01-29T04:45:50.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7Eu1-9Fh1R/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,should i get lasik,22269,2 363 155,2020-01-08T21:34:47.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7MMbVyl7IP/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,see you jan 26 #GRAMMYs @cbstv @recordingacademy,23554,2 278 121,2020-01-11T19:07:59.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7O0hAhlRSs/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,16872,2 296 239,2020-01-12T19:36:45.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7OxgvVlObT/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,9323,2 002 872,2020-01-12T19:10:39.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7UBbVHFxH9/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,@iamskot,9654,5 943 792,2020-01-14T20:05:57.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7XA4vblU4o/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,k bye for now,33846,4 679 478,2020-01-15T23:58:47.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7XimG7Fb8R/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,9201,2 270 979,2020-01-16T04:53:20.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7eLeaOli9k/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,7646,953 000,2020-01-18T18:45:59.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7euHZ0FeX3/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,got so much love,20855,2 885 553,2020-01-18T23:48:41.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7hsoEuFwZB/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,💙,1272,4 315 186,2020-01-20T03:33:32.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7j2eqKlFhF/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,🖤,536,1 331 501,2020-01-20T23:37:58.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7pd-m3lMk_/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,look who i bumped into at rehearsal :),11739,4 849 616,2020-01-23T03:59:19.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7z4PuZlgX-/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,i had a great mf time tonight :) thank u for everything,1835,13 717 439,2020-01-27T05:01:21.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B7z_8EhFbkA/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,2976,4 754 449,2020-01-27T06:08:28.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B87VCzRlTJR/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"maybe getting back up again is what falls are for 🤍
tonight @shokidding 🧚🏼‍♂️",1752,5 586 429,2020-02-23T23:00:54.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8AJVRYF3tX/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,stuff 🌫,1079,1 621 197,2020-01-31T23:21:26.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8AMLLKljAL/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,1169,2 824 284,2020-01-31T23:46:17.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8J8MK7FWWi/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,8268,3 007 286,2020-02-04T18:39:00.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8K0_P4Fpll/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,the hat !,23862,2 901 173,2020-02-05T02:55:19.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8KLRkGFusY/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,#kidding s2 premieres feb 9 🤍 @shokidding 🥒,3156,2 911 374,2020-02-04T20:52:40.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8STsoxFbH_/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"happy birthday thank u next 🤍
making this project with so many dear friends quite literally saved my life and gave me the courage to be vulnerable and be honest with people. thank u for making me feel heard, safe and incredibly human. it is nice (and so healing) to know that i don’t have to hide behind a weird, polished pop star facade and that i’m able to connect with so many people over my truths and pain. i know that should have clicked for me sooner but it didn’t and i want to thank u for showing me first hand that it is okay. all of it.
i have been writing and creating a lot lately and it feels nice. i am in no rush to pop anything out of the oven yet !!
but i do look forward to this new chapter and sharing more stories / life with u. :)
sending a tremendous, warm hug.",32431,3 715 849,2020-02-08T00:38:20.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8dDHMil4kh/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,3870,1 671 833,2020-02-12T04:45:04.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8hRSF8lKnp/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,miss u / singing / breaking my back on stage fifty times a night,14393,5 324 320,2020-02-13T20:06:00.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8mR5rQFt_k/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,🖤,17877,1 735 153,2020-02-15T18:47:27.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8nLfsTFnqW/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"just drove past one of the cutest dogs i’ve ever seen in my life
i’m going to be thinking about her for a long time
she’ll never know how much our brief interaction meant to me but i’d do anything to give her just one kiss
farewell, fergie",17452,9 067 586,2020-02-16T03:12:50.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8pOsEIF2Om/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,shy girl,11342,1 858 287,2020-02-16T22:17:06.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B8pl2NWFm0Q/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,3190,1 756 279,2020-02-17T01:39:28.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B92PqW1lJI0/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"sending love. hope everyone is doing some serious netflix binging, book reading, group facetiming, bubble bathing, writing, painting, whatever makes u feel sane while isolating and keeping yourselves and others safe. be patient. 🤍 what’s the most interesting thing you’ve watched / read over the past few days ?",12178,1 390 753,2020-03-17T20:07:08.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B92QMB9llUI/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,ur welcome,8259,1 292 182,2020-03-17T20:11:44.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B92igZnll3z/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,i love u so much @rickeythompson,8688,5 289 257,2020-03-17T22:52:04.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B941ReSlcv_/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,one year since swt opened. love and miss u & this so.,16725,3 747 655,2020-03-18T20:14:56.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B942EqHlI6U/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,love u,28419,3 049 101,2020-03-18T20:21:15.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B97u7qwl0IS/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,‪u know i love u boy ‬,46167,8 569 525,2020-03-19T23:16:47.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B9CijSlHnWY/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"@notnjomza and we still made it to work on time this morning! love u, hon.",1801,3 455 877,2020-02-26T18:13:23.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B9Q8dILF2w9/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,3185,1 558 404,2020-03-03T08:27:24.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B9SJGA4Fh2K/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,i kno das right 😎,15292,11 072 444,2020-03-03T19:37:16.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B9hz9ZtlZ8O/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,hq,36515,3 958 853,2020-03-09T21:40:15.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B9pe5L1l95J/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"happy birthday to my two favorite people on this earth ever. my brothers (and brilliant creative directors / choreographers / collaborators) @brilovelife @iamskot
thank u for making me laugh til my vocal chords unhinge and for making this bizarre world feel like home. 🤍 u got me forever.",11796,2 535 619,2020-03-12T21:10:06.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_-qFrrFAJK/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,love this so much #stuckwithu 🤍,13215,3 504 757,2020-05-09T19:35:28.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_0FAG4lSig/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,three days #stuckwithu 🖤 @justinbieber,8973,4 552 517,2020-05-05T17:00:02.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_1EjCGFyjC/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,:),44155,5 747 674,2020-05-06T02:13:34.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_5MeJUF1c9/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"tonight ! #stuckwithu 🌫
i can’t fully articulate ……… howwwww happy i am that we waited this long to do this (the duet thing). this moment really means so much more than it ever could have if it had happened any other way or if it had been any other song. being able to lend our voices to this project and collaborating on this has been so fulfilling and i really just love this song so much. grateful to be doing this with my friend and also just wanted to express an enormous thank u to all of the brilliant creatives who worked on this song @freddywexler @gianstone @iamwhitphillips @skylerstonestreet 🤍 as well as Universal and all of our streaming partners for waiving their fees and really stepping up in support of this greater cause @1strcf 🤍, and of course scooter and allison for working so hard to put it all together. my heart is seriously so full. we’re so close and i cant wait for u all to hear #stuckwithu in a few hours ! love u",12124,5 770 016,2020-05-07T16:42:10.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_6afB9F1wW/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"#stuckwithu out now 🤍 @justinbieber
proceeds to benefit @1strcf
thank u @sb_projects",27759,6 580 600,2020-05-08T04:01:34.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_7s3jslH8S/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,#stuckwithu out now 🖤 @justinbieber @1strcf @sb_projects,16213,3 400 188,2020-05-08T16:01:20.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_8L0qQFZX2/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,i love this. made by the sweetest angel @moonlightbae0626. 🤍🌫 #stuckwithu,10787,3 011 330,2020-05-08T20:31:49.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_BNM5uFu_N/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,‘won’t say i’m in love’ tomorrow #DisneyFamilySingalong 8/7c @abcnetwork 🖤🎙,21910,2 789 632,2020-04-15T22:48:40.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_EDIMfl0Vz/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"won’t say i’m in love 🤍

#disneyfamilysingalong",77310,16 698 405,2020-04-17T01:19:48.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_M3r7-lS3M/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,💧🤍 🌫 two,40456,4 918 916,2020-04-20T11:31:33.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_TEYSslyIL/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,‪rain on me @ladygaga #Chromatica #LG6 🌫🤍💧‬,27741,1 360 794,2020-04-22T21:17:55.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_fZzkElkgh/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,26333,12 410 302,2020-04-27T16:16:07.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_geZkPlTaA/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"still hurting 🖤

by / performed with the one n only Jason Robert Brown. love u always.
so much support and love to @subculture_nyc and to this stunning band: @digifiddler , @gary_sieger , @mairidp , @jamiedonaldeblen",18017,3 825 964,2020-04-28T02:17:42.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_kWIk9lmaq/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,🖤,0,1 321 331,2020-04-29T14:20:09.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_oQ6bWlUaw/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,🖤,17857,2 237 275,2020-05-01T02:51:29.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_p4rZ3FL70/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,may 8 🖤 stuck with u,8713,1 347 989,2020-05-01T17:58:12.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_pyC1BFWbX/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"Stuck With U by me and @justinbieber. May 8. 🖤 grateful to announce that my friend and i have partnered with @1strcf and @sb_projects on this release. proceeds from the streams and sales of #stuckwithu will be donated to first responders children’s foundation to fund grants and scholarships for children of healthcare workers, emergency medical technicians (EMTs), paramedics, police officers and firefighters serving at the front lines during the global pandemic 🌫

pre-save now and check back later today for more. 🖤💻🎙 artwork by one of my favorite artists @lianafinck",36331,3 028 693,2020-05-01T17:00:14.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_qIxuGl73S/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"please use this instrumental & send us videos of u being your beautiful selves, dancing with your loved ones, pets, whatever / whoever brings u comfort during this quarantine (even if it’s just u alone. that’s beautiful too.) to be a part of #StuckWithU 🖤💻🎙🌫",17682,4 201 724,2020-05-01T20:19:12.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_vC3HWlQcX/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,7700,1 606 409,2020-05-03T18:03:23.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_vC3sulwFq/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,6113,2 624 337,2020-05-03T18:03:30.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_vC7YkFmZm/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,79021,7 340 015,2020-05-03T18:03:58.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_xhynQFeDl/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,four days ::) #stuckwithu,9747,2 138 324,2020-05-04T17:12:08.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_xjiTdFtUH/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,four days #stuckwithu ::),53532,6 874 742,2020-05-04T17:27:23.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_xyZwulvQH/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,💡 bioluminescent,8522,3 277 777,2020-05-04T19:38:00.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/B_yXB-tFy8I/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,only been once but happy first monday in may (also may the fourth be with u 🪐) 🤍 @verawanggang,22116,4 385 023,2020-05-05T00:57:21.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CA3R9O8lxHt/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"stay active, stay energized, keep sharing, keep learning 🖤
sending strength and if you are protesting today please be safe",9574,1 444 335,2020-05-31T19:20:36.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CABcjPHlg0x/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,studio boy #stuckwithu #vocalproductionbymyron,7206,2 719 635,2020-05-10T21:34:48.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CACY_0klHNA/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,51001,5 993 059,2020-05-11T06:22:23.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CAD9mSelQpH/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,:),24583,9 942 738,2020-05-11T21:01:42.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CAGXttFF7_L/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,‪spoke to @zanelowe about #stuckwithu & much more music ! airing tomorrow 9am pst on @applemusic 🤍 apple.co/arianagrandeselects ‬,12246,4 050 760,2020-05-12T19:28:20.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CAHT4WRFRYD/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,64385,9 205 807,2020-05-13T04:13:52.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CAN5Y2llfI4/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,🖤,9863,1 962 979,2020-05-15T17:37:04.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CAOA24MFnQJ/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"💻

stuck with u stuff",22580,4 961 466,2020-05-15T18:48:43.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CAQWgqFlgtJ/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,miss u,21186,4 924 612,2020-05-16T16:30:09.000Z,Video
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CARG-zwFMex/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,"happy aaron day, world!
a public post because i know u creep on your friends on here 🕵🏼‍♀️
i can’t wait to be best friends forever and for all the lifetimes ahead of us 🪐 what a blessing it is to have an aaron.
thank u for making it all make sense. gonna go send u 30 voice notes of me crying reflective, grateful, happy birthday tears. if everyone had a friend like u, the world wouldn’t be so trash.",11710,2 812 582,2020-05-16T23:33:34.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CATQto0FfC1/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,rp @alfredoflores ily / miss u / this / wish i kept that bra,30216,6 610 736,2020-05-17T19:37:05.000Z,Photo
https://www.instagram.com/arianagrande/,https://www.instagram.com/p/CATQzWhlgEW/,Ariana Grande,Musicienne et actrice,Ariana Grande  ,4 748 publications,215 459 527,740,Vérifié,No caption,29321,4 503 218,2020-05-17T19:37:52.000Z,Photo
